propertyId,address1,address2,city,states,zipcode,types,price
2d34c9dd-0632-4ec4-8e98-65ba77375987,6834 Bogisich Vista,Apt. 274,South Lonny,Kansas,61960,Leasehold,26672294
21e5a5c1-49c9-4c9b-84fd-ebf5486095bc,45952 Abbott Ford,Suite 174,Daltonville,Nebraska,74868-6692,Mobile or manufactured,26334736
dfd08215-1dc0-40e3-8f97-3e32e983b478,30070 Marisa Prairie,Suite 920,Bomouth,Arkansas,70240-7769,Condo - 4 or fewer stories,27092886
5ab9ce7a-c5fb-431d-b61f-f3cee1c58105,590 Hayes Path,Suite 869,Morissettestad,Alabama,20755,Condo - 4 or fewer stories,24965488
a5642262-82c5-40c0-9519-1f3a29c12245,741 Carmine Knoll,Suite 756,Emersonview,Virginia,57448,Condo - 4 or fewer stories,12117693
7d8a1c59-20ad-4867-b4ef-c8c75520b5ed,79603 Turcotte Burg,Apt. 259,South Kentonland,Rhode Island,38089-6960,Cooperative,1248694
a03bafdf-4b1e-44cf-9136-b3254692b79b,1328 Shirley Square,Apt. 577,Lake Dwighttown,Montana,05932,Single family home,26498206
25cd7ace-22b0-4dce-8808-9da2e444b9c3,18478 Roob Forges,Suite 892,Kleinberg,Montana,30968-5917,Modular,25366438
d070f6f7-bb38-4753-901f-94e6d5dcb1b6,63302 Ashtyn Well,Suite 618,Madgemouth,Georgia,98576-5815,Condo - 4 or fewer stories,7455090
a1de2d3b-8aba-47b1-a3b7-58cc6c5fcc0b,9354 Schulist Ports,Suite 732,Lake Savanah,West Virginia,51978,Cooperative,5141117
5bc96d2c-cdde-4726-870d-411c95ba6708,847 Abernathy Brooks,Apt. 534,North Jarretfort,Wyoming,36410-0429,Condo - 5+ stories,13432225
995d2e62-b6b0-429b-86bd-2875b2419b3c,7983 Jazmin Mountain,Apt. 809,Schowalterstad,California,64406-4754,Condo - 5+ stories,26245143
0229f9ee-4f57-419d-a9a3-a9bc68f1c7f2,0934 Grant Ford,Apt. 814,East Juniorfurt,Missouri,69102,Condo - 5+ stories,15402039
9edd386e-8318-4f8e-9063-ca362fcc48c2,077 Kennedy Mill,Apt. 801,West Gracie,New Hampshire,47378,Condo - 5+ stories,10424026
b132dc23-154b-4a48-940e-cddb387d8afb,6696 Fadel Highway,Apt. 541,Kuphalhaven,West Virginia,01501-6636,Single family home,1436933
bc0f415f-230d-49f9-b4ce-9661e6e773db,50030 Maci Village,Suite 352,Lake Breana,Alaska,96581-4842,Cooperative,29407392
1e3e67d1-ef9d-47c9-8850-f7283ce5ecb4,8899 Tito Forest,Suite 201,Schmittchester,Texas,95593,Mobile or manufactured,17689260
74ae8491-6f71-4079-9b0e-2eeeb0c711fe,99224 Tomas Grove,Suite 172,Wittingfort,Oregon,68209,Townhouse,6442081
e6b1831d-3255-4bb0-9eae-7263912809ff,9370 Kling Locks,Apt. 841,Lake Micaelaton,New Hampshire,89649,Modular,20794938
c07afd30-31fa-440c-a802-e0577761f433,446 Kyla Tunnel,Apt. 045,New Taniachester,Maine,48788-0863,Leasehold,16911513
6e3b94bd-8cd7-49d8-bb19-bb8db5a0c2d7,15166 Karlee Heights,Apt. 637,South Kobemouth,Colorado,65533,Single family home,18867928
299639b2-8b98-421a-a47f-d2630ee10e40,988 Ilene Valley,Apt. 820,North Christelleville,Washington,69417,Modular,20664178
26f70ba7-255c-4094-a983-85e457499084,30353 Oceane Camp,Apt. 885,Port Martina,California,56090,Townhouse,3032396
ad64acb2-5a9d-44ff-91fd-6e049c638a70,58903 Robel Loop,Apt. 617,Blickland,Hawaii,12546-2575,Single family home,13094573
ccff45b2-8e72-4120-b88c-4cdfe3693eab,0288 Philip Point,Apt. 915,Port Verdiehaven,Louisiana,90516-4845,Townhouse,10391727
bc228cfb-fcb8-4d3e-88f8-c6efc3823c87,9831 Reinger Islands,Suite 267,Julienchester,Massachusetts,18280,Cooperative,26814082
51354154-416e-4edf-90e3-8f054e4fa5a2,7883 Hansen Fords,Suite 615,North Heath,New Mexico,78378-6191,Mobile or manufactured,28151735
a9ac3d0a-e225-4bcf-89bf-bc86885dfb00,08580 Marietta Islands,Apt. 456,West Curt,Wyoming,35240,Condo - 5+ stories,494621
4ca06b6b-f319-4ab1-bc7f-b43280771f90,960 Alan Drive,Suite 626,Kshlerinmouth,West Virginia,07648-9033,Condo - 5+ stories,6834637
74b6c622-3527-4d07-bfd9-b4107475f315,680 Eulalia Garden,Suite 188,Fisherview,Iowa,01240-3675,Modular,17455797
0b5e7e48-6bc5-4ef3-a420-cf48a07e8713,418 Rogahn Overpass,Suite 058,Bednarton,Texas,61794,Single family home,9878435
cca01eb2-14d5-4829-8dd2-cece2101950e,15281 Travon View,Suite 804,Murrayshire,Wisconsin,53925-2734,Single family home,26761275
49868b8f-3abe-4b2a-bbcc-1e8ff9664c7f,18155 Yvonne Roads,Suite 186,East Marcia,Ohio,89539-5632,Cooperative,12980516
6a791de6-51b1-4c59-bfa2-f876cb86fc5d,91750 Hermann Lodge,Suite 869,Wandafurt,Florida,20921,Mobile or manufactured,7586853
a2dc8893-5d97-4133-bc74-86bc17876e6d,55212 Osvaldo Village,Apt. 664,East Benedictport,Michigan,97540-2375,Leasehold,9213393
17cbbbb1-8927-483e-b5ca-71107f13c746,867 Casimir Meadow,Suite 451,Cassinstad,Wyoming,48655-0261,Condo - 4 or fewer stories,5734021
455874ec-306e-41b1-888a-30b278a77e60,353 Emard Mission,Suite 886,Lake Sienna,Texas,49116,Mobile or manufactured,2770116
4e1e8e4d-3da9-4a44-82a0-1dddbab8214d,58932 Bogisich Common,Apt. 662,Karellebury,Georgia,24802-9286,Leasehold,17024829
01ebf1cc-9ad0-4efb-b0b5-67a47428cdc0,268 Damion Curve,Suite 923,Ortizfurt,Virginia,32311-7778,Condo - 5+ stories,6704043
8d71662e-a784-40b3-8dc5-7be29eb265df,31859 Heaney Tunnel,Suite 423,Wilmerbury,New York,68487,Single family home,864853
e586e8e9-edfc-4f5e-b6d4-c53aa96332d5,3857 Kraig Ford,Apt. 078,Katelynville,Kentucky,06046-7893,Modular,20837618
3b995d29-5e8c-4d5c-962b-e9a7a04a3c53,963 Keegan Ways,Suite 087,Kayceetown,Washington,45733,Condo - 4 or fewer stories,28204459
2e5d24f6-edd2-4794-87bb-0a93cf18acc9,36056 Jameson Circles,Suite 842,Swifttown,Minnesota,94025-0397,Single family home,16313496
c0f86e49-3575-4d2c-b50f-4ef247c59634,407 Laurie Cliff,Suite 614,Marcomouth,Wisconsin,38580-5311,Condo - 4 or fewer stories,19028693
6e84420c-dc13-4648-a423-576fb36463f1,904 Laurie Roads,Suite 119,North Theafort,Louisiana,65294-7701,Condo - 4 or fewer stories,2882687
901328ac-bf92-4245-b247-dba7c1e5a7a2,336 Samantha Grove,Suite 268,South Delmer,Virginia,82975,Condo - 4 or fewer stories,23182785
1ab57a78-ec42-4761-8d16-3780d00ac23f,0719 Guiseppe Court,Suite 554,North Kaleton,South Carolina,96713,Cooperative,25176664
3a0d6911-211c-4fe2-8da8-0561a65d6970,28533 Geoffrey Hills,Suite 392,Port Jamie,Missouri,93598,Townhouse,270913
c087301c-0988-4ce9-8dd2-2c98c036da59,5029 Bailee Trafficway,Apt. 189,Lefflerburgh,Virginia,90270,Townhouse,10502299
cfffc6e0-8690-46c5-9fa7-b97d3a80c261,5626 Padberg Turnpike,Suite 336,Port Magnus,Louisiana,57438,Cooperative,6339988
ddc04ea5-7fb0-4048-a687-a89f702a86f7,073 Fisher Canyon,Apt. 754,Erdmanton,California,35574-1482,Cooperative,15864263
dbf699b1-d6ea-48dd-8a8b-cda1858dd84e,482 Nelda Lights,Apt. 940,East Beulahside,Oklahoma,03284,Condo - 4 or fewer stories,29010428
85ce2d39-0028-4cb9-b4f1-d79013618c2e,04383 Gerhold Bypass,Suite 659,South Furman,North Dakota,79552-5125,Condo - 4 or fewer stories,24181773
97db3b69-84dc-40ae-a537-aba991f23ac7,7080 Ritchie Center,Apt. 708,North Cristal,Mississippi,09535,Condo - 4 or fewer stories,12012389
56565431-c5f8-44a4-8da9-2e82323df426,893 Scarlett Extensions,Apt. 401,Lake Damian,Massachusetts,98219-5235,Modular,9938050
b378565b-763d-45d4-b0fc-d0e65e2168a4,1828 Willms Estates,Apt. 547,East Travonhaven,Massachusetts,19812-5792,Modular,9515154
af26b4f6-4f8e-4451-b98e-5b75227afdfb,0233 Boyer Dale,Apt. 319,Lake Iciebury,New Hampshire,42487-7371,Single family home,11952339
5a9d5a30-6042-4b19-8a57-8a137da09efa,68791 Renner Meadows,Apt. 116,Filibertochester,Nevada,11215,Mobile or manufactured,1334591
c99bda6a-1ebb-4799-9f0c-b23b3a2c61b8,005 Lynn Extensions,Apt. 600,West Sadyeview,Mississippi,42841-9677,Modular,12053130
3a8b1c8b-c06b-4a1a-80cc-39a1cfc11b29,760 Charity Union,Suite 954,Haleybury,Rhode Island,64708-7030,Modular,8238531
0e517a44-9684-44a2-8751-3d0ad438c798,749 Harris Centers,Apt. 004,East Odaborough,New Hampshire,49702,Condo - 5+ stories,27617307
2af4287b-4064-4df9-b610-3bf0ed8621b7,01504 Stacey Mount,Suite 010,Lake Johnberg,Tennessee,42842-9303,Mobile or manufactured,27708862
231279cb-8f4b-4e8c-ac0d-a5dd4f2f03eb,10557 Predovic Lock,Suite 248,Hyattbury,Minnesota,29261,Single family home,24127268
569fdd2c-d863-478c-b3d5-ba8eb9e99d20,29713 Kassulke Summit,Suite 708,Wizabury,Nevada,41750,Modular,18457604
fbaaaf08-92da-470d-b28f-b9dd25b8f370,984 Ryan Stravenue,Suite 714,Johannstad,Utah,79858,Leasehold,14835609
2cb1d7bf-2b3c-486e-bcd3-6f460136ca8b,5175 Karelle Ferry,Apt. 080,West Claire,Hawaii,96147,Cooperative,20731843
f95d9238-8368-4f0e-a6b1-975bdd7e0fda,765 Susana Well,Apt. 267,Kovacekbury,Rhode Island,15222,Condo - 4 or fewer stories,2845729
09cfe512-578e-4606-971f-27773dbb1e3a,164 Durward Lock,Suite 469,Orieburgh,Vermont,13276,Mobile or manufactured,8256154
739ed7ca-49f9-4025-be22-c44ba339f0b2,6354 Crona Shoals,Apt. 197,Port Alvis,Kansas,63827,Cooperative,8042893
543b262e-e612-4d98-a850-d8e0b975c5b7,19397 Dashawn Fields,Suite 410,Garrisonhaven,Iowa,76349-9168,Mobile or manufactured,605611
3271f2f0-9706-4186-92b3-3c27dd2bd0ea,274 Howe Mountain,Suite 956,Port Johnpaul,California,66136-9129,Mobile or manufactured,2346882
8c8400c9-55fd-42f6-beac-76469c67a435,3111 Cummings Oval,Suite 341,Kozeymouth,Louisiana,82347,Cooperative,17416627
c24a4af3-c59f-4d98-8b17-26858f0e7997,370 Joyce Loop,Suite 245,Lake Dedrickville,Alabama,11041,Single family home,145655
8d3e93bd-d030-426d-86f3-3f581501d24d,6942 Bernhard Overpass,Apt. 156,Yosthaven,New Mexico,02814-6376,Condo - 5+ stories,4495882
9b93183a-1040-400c-843e-f9059c19eaed,1905 Sandra Stravenue,Apt. 084,Bauchtown,Massachusetts,22817,Condo - 4 or fewer stories,21489496
af96178a-1d4b-4a9a-be54-52754484de4b,9772 Estefania Road,Suite 604,Richmondmouth,Louisiana,02289-6599,Condo - 5+ stories,8428939
036c5902-6886-4311-85fb-0daadfb493be,113 Dicki Bypass,Apt. 195,Port Skye,Maryland,43821-4464,Townhouse,9544286
380e6b9b-64c1-483c-ab61-784ec7c6b745,4294 Shane Cape,Suite 663,Port Scarlett,South Carolina,43003-3691,Modular,26676435
4ccb5b91-bfb9-40b3-881d-cc5ae6cf42c1,77760 Annetta Locks,Suite 298,Lake Cassidyburgh,Tennessee,99949,Leasehold,9858226
f53994d0-2469-4ca1-a5cd-fa5c4d5d807f,145 Lindgren Ridges,Suite 773,North Karineside,Oklahoma,09466,Condo - 5+ stories,24543001
9a0a518e-84e3-4835-b71a-02b75584d70f,235 Walker Heights,Apt. 150,Jakubowskiborough,Nevada,19756,Leasehold,10378637
ea9a7136-3b2d-4501-a051-023b35df5e58,4510 Treutel Hollow,Suite 969,West Sydneetown,Alaska,63478-0089,Mobile or manufactured,22828186
2eb795c5-a214-4a3e-8a05-4fc5724bea7c,249 Braun Plains,Suite 974,East Shanyview,Michigan,92104,Single family home,26779739
869d5b6f-0c6a-4bfc-b7ec-40712dd95fd8,6426 Ole Ramp,Suite 824,Lazaroberg,Virginia,60408-3528,Cooperative,7796073
b5043ced-49bd-48e6-b66d-809e526a76cb,541 Daugherty Trace,Suite 540,Skilesside,Washington,10392,Mobile or manufactured,5132388
959ed052-c6a0-4768-8747-224df0352eeb,7083 Gregoria Shoals,Suite 827,North Jameyfurt,Colorado,46607-9542,Leasehold,21378652
9d24cae7-c1ac-4680-a8de-a6d9eab780c4,9463 Rosina Drive,Apt. 535,North Arnemouth,Connecticut,82756-3720,Condo - 4 or fewer stories,26190170
da699700-244f-45bf-a1dd-3aa4ff3eec26,6746 Bruen Tunnel,Apt. 827,Kirlinfort,Nebraska,51695,Single family home,10866802
c00e0fb5-bd00-4e3f-b83b-a470c3e2ef6d,23884 Yost Cove,Apt. 063,Port Ellen,West Virginia,78047,Mobile or manufactured,1796497
d56be3a9-1def-4ddc-99ba-829d409c297f,2940 Wanda Loaf,Suite 399,North Berenice,Nebraska,93265,Condo - 4 or fewer stories,10677021
7ff69a18-ffb0-4cfd-91f3-2e3fcbc329f3,102 Metz Glen,Suite 687,Grantside,Massachusetts,52766-3798,Mobile or manufactured,2532930
4dc806cc-ae8f-45bc-a515-9c6265d0adef,0704 Emmerich Terrace,Suite 097,South Yesenia,North Dakota,95405-7240,Modular,21788135
bb4ed4ce-4aad-48a7-ad70-a1b59ec74eb0,3206 Paul Estates,Suite 864,Morissettechester,New Jersey,18400-1824,Single family home,3516787
b77ef07b-5917-461c-bbf9-a7196c97af1e,4169 Kiel Camp,Suite 230,Lake Marques,Indiana,60997-2573,Condo - 5+ stories,3780205
758b9552-be35-420a-a85b-5d12fe745069,2887 Greenholt Crest,Apt. 060,Lake Nelda,New York,36043,Townhouse,16324720
2edbe539-1fa9-41a6-92da-ba70d12ef55a,967 Brett Wall,Suite 271,West Helga,Tennessee,17226,Leasehold,16163509
d0698b0c-e5a1-4a0c-a398-ab6d82e76275,1467 Abernathy Harbor,Suite 334,Kennithbury,Montana,53396-1252,Single family home,19335169
ceb774cb-746d-4d46-90a0-cf086c785325,95203 DuBuque Road,Apt. 098,East Claudie,Oklahoma,14985-0385,Mobile or manufactured,10837879
e1d4e597-a7f8-4a10-aa8b-b27df022d6a7,61090 Tanner Mews,Suite 351,Trompmouth,Oregon,02051,Cooperative,23150509
afc65181-17b5-439b-be9c-0b726e1cf4af,61280 Adalberto Valleys,Apt. 617,Osinskishire,Pennsylvania,25666-6032,Townhouse,24623780
006d27d5-ac15-4044-88c0-c612c1a8d112,24936 Lynn Roads,Suite 056,Jacobsonborough,New Jersey,29588-2643,Leasehold,775007
cb8fccdf-f657-48bd-ae6b-8ee457fc05da,8772 Paucek Freeway,Suite 293,Bonniemouth,New Mexico,52762-0467,Modular,10987157
9565d78d-c2b8-4189-a521-e43f28313924,70430 Turner Loaf,Apt. 710,Malcolmville,Kansas,32358,Single family home,28234593
f8ce8deb-c4e1-422c-bd3f-3e87a3ffda40,667 Yvonne Glens,Apt. 187,North Sammieport,West Virginia,91094,Leasehold,6713319
906c8810-73f4-485c-a384-173127fb9418,34209 Berge Plaza,Apt. 357,New Alyce,Minnesota,92725-4432,Modular,26669039
615efb7a-fd3c-40e0-96b7-985c1d6b4623,06415 Gleason Key,Suite 983,North Joaquinshire,New York,47272-2887,Leasehold,15939522
df57642e-bd9c-4e0e-aeb0-1f76461b70b7,2101 O'Kon Mission,Apt. 677,East Forestberg,Nebraska,93568-6484,Cooperative,12158913
fc6b5466-0724-4ec5-bf1c-0a5cdae914d4,68490 Luciano Knoll,Apt. 802,North Clintontown,New Hampshire,00699-2055,Cooperative,28039531
439bab8d-fe18-49be-aa44-3843731fe249,2917 Edwina Fork,Apt. 165,Clevelandberg,Indiana,88674-9434,Condo - 5+ stories,27207673
5c5d6e6c-c311-4b85-b822-374e4ec2845c,454 Mohr Island,Suite 243,Lake Wendy,Massachusetts,09897-6630,Modular,28924143
a30061a5-c238-4faa-9e3a-7e9bf18addfc,50585 Rigoberto Terrace,Suite 849,Jaskolskishire,Pennsylvania,01816,Modular,18675340
20d69916-e470-492b-9db4-3aa408132fb5,14129 Rosendo Locks,Apt. 254,New Beatrice,Vermont,35822-3995,Condo - 5+ stories,17579824
122efc79-488b-4750-bb70-5da3c4167427,37516 Darron Extensions,Apt. 229,Leannaborough,Georgia,28153,Mobile or manufactured,23698024
0e17b730-735d-4364-9c47-4a86b227efcc,836 Stroman Junctions,Suite 294,South Zaria,Nebraska,80371-0356,Townhouse,9695956
b1b9c264-059f-4486-baa7-b83c80b7c25e,8383 Elva Hill,Suite 531,North Kevin,North Dakota,13068,Townhouse,16980405
3b2603f2-844f-4b48-a71e-4695f589a8bc,68414 Wisozk Islands,Apt. 807,East Reneville,Delaware,87171-9564,Condo - 4 or fewer stories,22355469
e852d012-240a-45be-acec-d705ccd48208,5730 Athena Pines,Suite 709,Larkinmouth,Virginia,18697,Mobile or manufactured,16024102
892216ac-8de8-45aa-82f8-f42293fc16d2,59584 Kirlin Plain,Suite 364,Port Damien,North Dakota,70678-7511,Modular,22498432
057d59e4-5d13-4266-a9ef-4b505221f932,42330 River Ford,Suite 739,Christyhaven,Mississippi,03733-2723,Townhouse,8007704
159e92c8-1460-4d25-ac6c-8e2642cbaa91,1510 Joaquin Stream,Suite 148,Lionelchester,Colorado,35433-6684,Modular,9491878
ca71c1fd-1636-4c74-9cb9-14c6381a4f79,3607 Ebony Points,Apt. 968,South Raegan,New Jersey,84752,Mobile or manufactured,20901698
2326a183-2b07-4077-a9f5-e48df1524320,5342 Quitzon Extensions,Apt. 365,East Pete,Maine,74688-1424,Townhouse,24792982
33150e4c-bd8f-4644-9da3-9ef3f40a5f91,792 Arlie Isle,Suite 629,West Annabellmouth,Missouri,05660-7428,Condo - 4 or fewer stories,27457925
6a693dd3-3ffc-47e3-930c-632b74c7cf4d,5545 Ralph Trace,Apt. 292,Port Dagmarport,Mississippi,00138,Mobile or manufactured,26125743
206cbe9a-e3b8-4bc0-ada5-fc4206aa030e,701 Ian Heights,Suite 175,Fishermouth,Maryland,55557-7154,Cooperative,2467233
2fa31412-c1f9-4c21-bb7e-d7330956e977,172 Hauck Course,Suite 736,Rueckerburgh,Arizona,07540-7249,Leasehold,4918989
6a3ffdb7-10da-41ef-acea-4475b871edea,8062 Runte Spur,Suite 337,East Katlynville,Alaska,86472,Cooperative,20289768
55b0f8fb-77e8-4c15-85d9-d895ba99b93a,315 Quitzon Prairie,Apt. 878,Bartonburgh,Maryland,47646,Modular,9529222
d3cd6d9b-c809-47ad-805f-ebbba7941caa,3546 Karlie Canyon,Apt. 892,Port Sandyborough,New Mexico,60237-3444,Cooperative,21421447
7952af9a-8aeb-4edf-a6b8-c569f37c6560,701 O'Keefe Via,Apt. 668,Hazelstad,Maine,19853,Modular,4353221
179bbfdb-0a46-4c20-8736-88bd085af970,622 Wisoky Course,Apt. 458,Wellingtonchester,Colorado,56718,Townhouse,20863553
5e901e4a-8ef5-4b02-86cd-cb94afaf2494,01120 Simonis Heights,Suite 853,Onieview,Louisiana,97810-7473,Condo - 4 or fewer stories,6203735
c50dbb6f-0eb6-4f95-99bf-376c729ff2c0,368 Ullrich Vista,Suite 088,Zemlakland,Oregon,77145-4676,Modular,10497810
b63ca6fb-25c9-467f-947f-46ca856ef0e3,00813 Casper Walk,Suite 096,Luigichester,New Mexico,25790,Condo - 4 or fewer stories,12307477
d2dea279-bc70-44c7-961f-62baf96829f0,095 Kohler Island,Apt. 937,New Trevaberg,Minnesota,40243,Townhouse,23851374
7bbf9b34-b87c-4718-9de2-0b9722afdb09,3705 Beier Ways,Suite 679,Kelsiberg,Wisconsin,49961,Cooperative,15389508
72ac379f-5019-493a-bbf4-26c362e02ac1,999 Brett Drive,Apt. 817,East Rigoberto,Oregon,54319,Cooperative,22414996
9e11cfd6-8799-4c2d-8daf-84c4ac649776,93041 Cynthia Summit,Apt. 837,Loweburgh,Washington,56827-6540,Mobile or manufactured,27809062
ee16152a-a640-4851-919a-793a590409b3,60940 Ava Turnpike,Apt. 899,West Mabelleborough,Nebraska,77169,Single family home,27942745
e3ceffdc-598e-48f3-a0d9-3c347e8aac2d,84764 Howe Lane,Suite 353,McDermottview,Georgia,31537,Leasehold,5071501
526fb6b8-a5ff-4d77-b918-cb8464415151,246 Wunsch Wall,Suite 655,Alexstad,Montana,65014-4215,Single family home,12818718
93dd3120-654a-4567-b260-d9e1b53ef838,8386 Grant Estates,Apt. 080,Heaneyhaven,New Mexico,89210,Condo - 4 or fewer stories,10780185
0ba0fc0a-ae1e-42b8-b44f-448362677a7f,8473 Conn Branch,Apt. 929,Port Easter,Arizona,19346,Cooperative,9261192
4e4303a6-9a3c-4e2d-a69c-4e24cb117a81,1437 Akeem Key,Suite 367,Boganton,Pennsylvania,81644,Leasehold,15013334
c40764ac-29e7-4f02-99d1-9bea3ae91aa7,9863 Samantha Port,Apt. 071,Milofurt,Indiana,11786,Condo - 5+ stories,18049945
d1a2ba01-a453-4f06-ba22-42a26367590e,52884 Bayer Port,Apt. 434,South Athena,North Carolina,89993,Cooperative,25685988
94ea7216-c3dc-4217-8ef9-c421ac64ed31,58809 Kaden Trail,Suite 303,Port Eleanorechester,Colorado,67325,Condo - 4 or fewer stories,23424825
42ad235e-4005-4e41-92b1-45b07c7fa429,5291 Percy Stream,Suite 422,New Judd,Alaska,12407,Cooperative,3078977
da97dcbd-ed16-4286-8771-800744560c59,590 Caden Road,Apt. 443,Amparoland,Illinois,25724-1239,Mobile or manufactured,2961712
72464da0-de46-4d68-854d-e9be2258fc7c,069 Monte Crescent,Apt. 351,South Everettebury,Illinois,58007,Condo - 5+ stories,22844031
b0fcd801-7419-4abf-8443-a318a3bb31f4,84030 Cristian Via,Suite 244,East Octaviashire,West Virginia,87275-6404,Leasehold,10534140
99b76221-dc7a-44ff-a3fc-9322f158ddf4,81103 Bartholome Spurs,Suite 943,Lake Monserrate,Vermont,91010-1577,Townhouse,11083371
0dbc25ab-6276-4631-8b27-6fd2fbab3ef3,186 Cummerata Valleys,Suite 140,Port Tyshawnhaven,New Mexico,63522-7239,Leasehold,1669073
cf246395-4a76-4999-8c64-21163a26b4c1,707 Rippin Branch,Apt. 455,Orlandoberg,Pennsylvania,02879-9461,Modular,18858630
55fb493b-968c-40d3-a117-60285c6ba98d,41276 Lesch Via,Apt. 766,East Dessiestad,North Carolina,26824,Condo - 5+ stories,26466984
d7278db0-a423-45f7-a108-47670d16479f,6516 O'Conner Prairie,Suite 610,Lake April,Texas,96043,Single family home,3314229
b1548409-7e11-40df-ba62-fccca88c8cfa,76311 Emelie Spurs,Apt. 403,Schmelerberg,Delaware,29115,Townhouse,28023562
17de6304-369c-4eff-8a18-ef230a94e998,125 Lloyd Street,Apt. 638,West Mckaylastad,Alaska,01079-9803,Leasehold,21867118
22a51b59-b0db-4136-bb3b-05a95b5def94,24019 Medhurst Villages,Suite 192,Elmorefort,California,20203,Modular,16273496
3c822112-bc29-411d-b624-8600d9a02ff6,170 Oda Rapids,Suite 866,Hickleton,Kansas,88472-6329,Mobile or manufactured,6767683
c96e9b99-7123-4ba6-8828-c74ffb35e8e9,749 Milan Summit,Apt. 627,Bednarburgh,Montana,94616,Modular,565409
0485b6f0-90d9-499b-902f-a92ca11f9965,228 Maci Land,Apt. 454,Lake Garret,Massachusetts,08370-2694,Single family home,27546880
0c64fb8a-128f-4c0e-bb8e-5a262ab51333,76723 Langosh Locks,Apt. 537,East Sienna,North Dakota,84366,Modular,11933166
162ce9d0-55b7-4cf2-a798-99417c1f8d19,544 Schmeler Harbors,Suite 093,Port Carmelo,Idaho,96392,Modular,12040352
3034be98-a933-429b-928e-08dfac3c7039,34481 Schroeder Knoll,Suite 368,Lake Angelitafurt,Delaware,81105-1571,Modular,14338647
eac96a79-1820-428b-936e-d30b63158b5d,1504 Andre Lane,Apt. 465,West Raleighberg,Kentucky,62437-6782,Townhouse,29157531
38b64965-cf17-43a8-83f8-7f2cc72e4c83,8676 Gottlieb Ports,Apt. 550,East Eduardoport,Missouri,70861-7652,Single family home,1722692
bcac1449-0f52-4bab-a65b-bb593eae2e7a,61548 Mueller Island,Suite 946,New Candicehaven,Illinois,10394-7889,Modular,1430997
fd541291-0527-4d0d-9f01-33115902aa11,3131 Jaleel Lakes,Suite 209,North Mariahmouth,Iowa,35815-3531,Townhouse,18911904
478a7e3a-c3b1-449c-952e-2c8eff888196,8728 Clement Spur,Apt. 799,Lake Barbara,Kentucky,01658,Leasehold,3748662
cd7117e9-6221-49ea-a863-a6d256bc556f,75849 Bernhard Avenue,Apt. 325,Oberbrunnerburgh,Alabama,74074,Cooperative,24955822
c0945d54-d7fc-42de-84bc-ff5ff23c6100,26852 Amina Mount,Apt. 464,West Hectorburgh,New Mexico,04908,Modular,23122214
fbbda02f-4c08-4f29-b530-f7b63c37ab1e,584 Jasmin Village,Apt. 375,North Morgan,California,27901,Leasehold,9694165
f83504c8-b96c-452d-9aa4-fe312f82a1b0,7109 Mraz Glens,Apt. 117,North Breanashire,Maryland,33099-7738,Single family home,15113306
6db580c8-68a9-49a9-9c57-2dbbeb818e77,39901 Lang Knoll,Apt. 562,West Shyann,Delaware,51430-4648,Cooperative,979603
125372e1-6156-45f8-a5c0-23e55cecf7d4,56260 Cordie Green,Apt. 460,West Ines,Texas,44045,Mobile or manufactured,19864366
cdbd9d16-ddc6-4c11-a7e5-5a4026adb43d,75251 Richie Parkways,Apt. 173,Port Sylviaville,Wyoming,95612-4026,Townhouse,16359638
07462cb6-ebce-44d2-8f58-5aeb323dd145,6468 Vincenzo Stream,Apt. 072,Jefferyland,Tennessee,57998-1544,Single family home,19017081
e2caf4e4-b964-4216-aac9-613db6e6febb,213 Lynch Estate,Apt. 523,Coltburgh,Arizona,23853,Condo - 5+ stories,26129897
4f9c49c8-40f7-4fa5-afc3-4da58485a4ca,8299 Reichert Station,Suite 277,East Hattiefort,Texas,77173,Single family home,21155094
27b3a1cf-d4a2-4f72-8f9f-e536251cb964,35746 Elenor Run,Suite 539,East Vada,Colorado,73431-1087,Single family home,12000283
